ID,Estado,Codigo,EAN,Nombre,Unidad,Categoria,Precio Base,Sucursal Dueña,Sucursal (Stock/Precio),Stock Actual,Stock Minimo,Precio Venta,Diferencia Precio (Base vs Venta)
cmlgz1xlb000bky04xl3g3v2t,Activo,"INT1770750374734","7790310985434","lays sabor jamon serrano x77g",Un,"kiosco",5000,"Global","Suc. Cepernic",0,0,5000,0
cmlgz1xlb000bky04xl3g3v2t,Activo,"INT1770750374734","7790310985434","lays sabor jamon serrano x77g",Un,"kiosco",5000,"Global","Suc. Rivadavia",1,0,5000,0
cmlgz1xlb000bky04xl3g3v2t,Activo,"INT1770750374734","7790310985434","lays sabor jamon serrano x77g",Un,"kiosco",5000,"Global","Suc. Perito Moreno",0,0,5000,0
cmlgyjddb000gl804fbyp0cy3,Activo,"INT1770749508718","7794000006515","savora original x60g",Un,"kiosco",1500,"Global","Suc. Cepernic",0,0,1500,0
cmlgyjddb000gl804fbyp0cy3,Activo,"INT1770749508718","7794000006515","savora original x60g",Un,"kiosco",1500,"Global","Suc. Rivadavia",3,0,1500,0
cmlgyjddb000gl804fbyp0cy3,Activo,"INT1770749508718","7794000006515","savora original x60g",Un,"kiosco",1500,"Global","Suc. Perito Moreno",0,0,1500,0
cmlvfyb9o0018l204xu3vwbe6,Inactivo,"INT1771625285772","","coca de litro ",Un,"bebidas",5000,"Global","Suc. Cepernic",0,0,5000,0
cmlvfyb9o0018l204xu3vwbe6,Inactivo,"INT1771625285772","","coca de litro ",Un,"bebidas",5000,"Global","Suc. Rivadavia",0,0,5000,0
cmlvfyb9o0018l204xu3vwbe6,Inactivo,"INT1771625285772","","coca de litro ",Un,"bebidas",5000,"Global","Suc. Perito Moreno",16,0,5000,0
cmlfpv6uu000il1047vmm9nmu,Activo,"INT1770674477430","7792798005888","brahma x473cm3",Un,"bebidas",3000,"Global","Suc. Cepernic",-13,6,3000,0
cmlfpv6uu000il1047vmm9nmu,Activo,"INT1770674477430","7792798005888","brahma x473cm3",Un,"bebidas",3000,"Global","Suc. Rivadavia",11,6,3000,0
cmlfpv6uu000il1047vmm9nmu,Activo,"INT1770674477430","7792798005888","brahma x473cm3",Un,"bebidas",3000,"Global","Suc. Perito Moreno",0,6,3000,0
cmlfq4uk9000ul704rkyswdpp,Activo,"INT1770674928056","7792798015061","brahma x710cm3",Un,"bebidas",4000,"Global","Suc. Cepernic",105,6,4000,0
cmlfq4uk9000ul704rkyswdpp,Activo,"INT1770674928056","7792798015061","brahma x710cm3",Un,"bebidas",4000,"Global","Suc. Rivadavia",14,6,4000,0
cmlfq4uk9000ul704rkyswdpp,Activo,"INT1770674928056","7792798015061","brahma x710cm3",Un,"bebidas",4000,"Global","Suc. Perito Moreno",0,6,4000,0
cmlvjl7tm0000kz045io97jqq,Inactivo,"INT1771631393242","","vino profugo",Un,"bebidas",10000,"Global","Suc. Cepernic",0,0,10000,0
cmlvjl7tm0000kz045io97jqq,Inactivo,"INT1771631393242","","vino profugo",Un,"bebidas",10000,"Global","Suc. Rivadavia",0,0,10000,0
cmlvjl7tm0000kz045io97jqq,Inactivo,"INT1771631393242","","vino profugo",Un,"bebidas",10000,"Global","Suc. Perito Moreno",4,0,10000,0
cmlh25i2m0000jo04n3f8504q,Activo,"INT1770755580093","7798138004887","seitu extra acido palito de agua",Un,"Heladeria",1000,"Global","Suc. Cepernic",0,0,1000,0
cmlh25i2m0000jo04n3f8504q,Activo,"INT1770755580093","7798138004887","seitu extra acido palito de agua",Un,"Heladeria",1000,"Global","Suc. Rivadavia",13,0,1000,0
cmlh25i2m0000jo04n3f8504q,Activo,"INT1770755580093","7798138004887","seitu extra acido palito de agua",Un,"Heladeria",1000,"Global","Suc. Perito Moreno",0,0,1000,0
cmlh283nq00kdjp04ba9d9yz8,Activo,"INT1770755701381","7798138002203","seitu fan palito de agua sabor uva",Un,"Heladeria",1000,"Global","Suc. Cepernic",0,0,1000,0
cmlh283nq00kdjp04ba9d9yz8,Activo,"INT1770755701381","7798138002203","seitu fan palito de agua sabor uva",Un,"Heladeria",1000,"Global","Suc. Rivadavia",26,0,1000,0
cmlh283nq00kdjp04ba9d9yz8,Activo,"INT1770755701381","7798138002203","seitu fan palito de agua sabor uva",Un,"Heladeria",1000,"Global","Suc. Perito Moreno",0,0,1000,0
cmlh23r2t00ccky04yvxtayyf,Activo,"INT1770755498452","7798138002210","seitu fan palitos de agua sabor frutilla",Un,"Heladeria",1000,"Global","Suc. Cepernic",0,0,1000,0
cmlh23r2t00ccky04yvxtayyf,Activo,"INT1770755498452","7798138002210","seitu fan palitos de agua sabor frutilla",Un,"Heladeria",1000,"Global","Suc. Rivadavia",17,0,1000,0
cmlh23r2t00ccky04yvxtayyf,Activo,"INT1770755498452","7798138002210","seitu fan palitos de agua sabor frutilla",Un,"Heladeria",1000,"Global","Suc. Perito Moreno",0,0,1000,0
cmlh2bf50005rib04ebr9ewqo,Activo,"INT1770755856227","7798138002449","seitu giovi palito de crema sabor frutilla",Un,"Heladeria",1500,"Global","Suc. Cepernic",0,0,1500,0
cmlh2bf50005rib04ebr9ewqo,Activo,"INT1770755856227","7798138002449","seitu giovi palito de crema sabor frutilla",Un,"Heladeria",1500,"Global","Suc. Rivadavia",-1,0,1500,0
cmlh2bf50005rib04ebr9ewqo,Activo,"INT1770755856227","7798138002449","seitu giovi palito de crema sabor frutilla",Un,"Heladeria",1500,"Global","Suc. Perito Moreno",0,0,1500,0
cmlgvb20k0002lb04f2uehzev,Activo,"INT1770744081908","77991584","alfajor fantoche triple blanco x85g",Un,"kiosco",2000,"Global","Suc. Cepernic",5,0,2000,0
cmlgvb20k0002lb04f2uehzev,Activo,"INT1770744081908","77991584","alfajor fantoche triple blanco x85g",Un,"kiosco",2000,"Global","Suc. Rivadavia",3,2,2000,0
cmlgvb20k0002lb04f2uehzev,Activo,"INT1770744081908","77991584","alfajor fantoche triple blanco x85g",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,0,2000,0
cmlide8pu000cl204cgoxyhap,Activo,"INT1770834929825","7798125810361","cintas crocantes sabor cebolla x125",Un,"kiosco",2000,"Global","Suc. Cepernic",0,2,2000,0
cmlide8pu000cl204cgoxyhap,Activo,"INT1770834929825","7798125810361","cintas crocantes sabor cebolla x125",Un,"kiosco",2000,"Global","Suc. Rivadavia",2,2,2000,0
cmlide8pu000cl204cgoxyhap,Activo,"INT1770834929825","7798125810361","cintas crocantes sabor cebolla x125",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,2,2000,0
cmlijgmeo0003ky04tq5mze7w,Activo,"INT1770845118575","6920241712316","helle sunshine acesorios",Un,"kiosco",6900,"Global","Suc. Cepernic",0,1,6900,0
cmlijgmeo0003ky04tq5mze7w,Activo,"INT1770845118575","6920241712316","helle sunshine acesorios",Un,"kiosco",6900,"Global","Suc. Rivadavia",1,1,6900,0
cmlijgmeo0003ky04tq5mze7w,Activo,"INT1770845118575","6920241712316","helle sunshine acesorios",Un,"kiosco",6900,"Global","Suc. Perito Moreno",0,1,6900,0
cmlh2a30h0003jo040x65dye0,Activo,"INT1770755793856","7798138002135","seitu giovi supercrema",Un,"Heladeria",1500,"Global","Suc. Cepernic",0,0,1500,0
cmlh2a30h0003jo040x65dye0,Activo,"INT1770755793856","7798138002135","seitu giovi supercrema",Un,"Heladeria",1500,"Global","Suc. Rivadavia",18,0,1500,0
cmlh2a30h0003jo040x65dye0,Activo,"INT1770755793856","7798138002135","seitu giovi supercrema",Un,"Heladeria",1500,"Global","Suc. Perito Moreno",0,0,1500,0
cmlh2cfpp00nsky04h5029mfa,Activo,"INT1770755903628","7798138002326","seitu palito de agua sabor limon",Un,"Heladeria",1000,"Global","Suc. Cepernic",0,0,1000,0
cmlh2cfpp00nsky04h5029mfa,Activo,"INT1770755903628","7798138002326","seitu palito de agua sabor limon",Un,"Heladeria",1000,"Global","Suc. Rivadavia",14,0,1000,0
cmlh2cfpp00nsky04h5029mfa,Activo,"INT1770755903628","7798138002326","seitu palito de agua sabor limon",Un,"Heladeria",1000,"Global","Suc. Perito Moreno",0,0,1000,0
cmlgyt9yy000rl804g5evbh18,Activo,"INT1770749970873","7790040143616","serranitas packx3  x315g",Un,"kiosco",3000,"Global","Suc. Cepernic",0,0,3000,0
cmlgyt9yy000rl804g5evbh18,Activo,"INT1770749970873","7790040143616","serranitas packx3  x315g",Un,"kiosco",3000,"Global","Suc. Rivadavia",2,0,3000,0
cmlgyt9yy000rl804g5evbh18,Activo,"INT1770749970873","7790040143616","serranitas packx3  x315g",Un,"kiosco",3000,"Global","Suc. Perito Moreno",0,0,3000,0
cmljukvxf0000jp046mgl9r8r,Activo,"INT1770924259491","7790040143531","AMOR 110g",Un,"kiosco",2000,"Global","Suc. Cepernic",6,0,2000,0
cmljukvxf0000jp046mgl9r8r,Activo,"INT1770924259491","7790040143531","AMOR 110g",Un,"kiosco",2000,"Global","Suc. Rivadavia",0,0,2000,0
cmljukvxf0000jp046mgl9r8r,Activo,"INT1770924259491","7790040143531","AMOR 110g",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,0,2000,0
cmll7ya460009jp04iwy2kbkj,Activo,"INT1771007185589","INT0718279717","postres ",Un,"Comidas",4000,"Global","Suc. Cepernic",0,4,4000,0
cmll7ya460009jp04iwy2kbkj,Activo,"INT1771007185589","INT0718279717","postres ",Un,"Comidas",4000,"Global","Suc. Rivadavia",9,4,4000,0
cmll7ya460009jp04iwy2kbkj,Activo,"INT1771007185589","INT0718279717","postres ",Un,"Comidas",4000,"Global","Suc. Perito Moreno",0,4,4000,0
cmlgxwa6m000mlb0423fn4kk8,Activo,"INT1770748431502","7798063140889","snack aritos de harina de maiz tunkix80g",Un,"kiosco",1500,"Global","Suc. Cepernic",0,0,1500,0
cmlgxwa6m000mlb0423fn4kk8,Activo,"INT1770748431502","7798063140889","snack aritos de harina de maiz tunkix80g",Un,"kiosco",1500,"Global","Suc. Rivadavia",1,0,1500,0
cmlgxwa6m000mlb0423fn4kk8,Activo,"INT1770748431502","7798063140889","snack aritos de harina de maiz tunkix80g",Un,"kiosco",1500,"Global","Suc. Perito Moreno",0,0,1500,0
cmlvhf1270005l504sqygll8h,Activo,"INT1771627745310","","sidra 7.20",Un,"bebidas",5000,"Global","Suc. Cepernic",0,0,5000,0
cmlvhf1270005l504sqygll8h,Activo,"INT1771627745310","","sidra 7.20",Un,"bebidas",5000,"Global","Suc. Rivadavia",0,0,5000,0
cmlvhf1270005l504sqygll8h,Activo,"INT1771627745310","","sidra 7.20",Un,"bebidas",5000,"Global","Suc. Perito Moreno",7,0,5000,0
cmlgxpwbo0003l804zaphdess,Activo,"INT1770748133603","7792200000159","9 de oro clasicos x200g",Un,"kiosco",2500,"Global","Suc. Cepernic",0,0,2500,0
cmlgxpwbo0003l804zaphdess,Activo,"INT1770748133603","7792200000159","9 de oro clasicos x200g",Un,"kiosco",2500,"Global","Suc. Rivadavia",2,0,2500,0
cmlgxpwbo0003l804zaphdess,Activo,"INT1770748133603","7792200000159","9 de oro clasicos x200g",Un,"kiosco",2500,"Global","Suc. Perito Moreno",0,0,2500,0
cmlvjn2ca0005ib04o2sm2wbi,Activo,"INT1771631479449","","vino canciller blanco",Un,"bebidas",7000,"Global","Suc. Cepernic",0,0,7000,0
cmlvjn2ca0005ib04o2sm2wbi,Activo,"INT1771631479449","","vino canciller blanco",Un,"bebidas",7000,"Global","Suc. Rivadavia",0,0,7000,0
cmlvjn2ca0005ib04o2sm2wbi,Activo,"INT1771631479449","","vino canciller blanco",Un,"bebidas",7000,"Global","Suc. Perito Moreno",5,0,7000,0
cmlid9o8q0009l204bg7l87c1,Activo,"INT1770834716666","7798126073901","magdalenas rellenas c/dulce de leche x200g",Un,"kiosco",3000,"Global","Suc. Cepernic",0,3,3000,0
cmlid9o8q0009l204bg7l87c1,Activo,"INT1770834716666","7798126073901","magdalenas rellenas c/dulce de leche x200g",Un,"kiosco",3000,"Global","Suc. Rivadavia",1,3,3000,0
cmlid9o8q0009l204bg7l87c1,Activo,"INT1770834716666","7798126073901","magdalenas rellenas c/dulce de leche x200g",Un,"kiosco",3000,"Global","Suc. Perito Moreno",0,3,3000,0
cmlvg3814001dl204ezrq7t9j,Inactivo,"INT1771625514856","","coca de 500",Un,"bebidas",2000,"Global","Suc. Cepernic",0,0,2000,0
cmlvg3814001dl204ezrq7t9j,Inactivo,"INT1771625514856","","coca de 500",Un,"bebidas",2000,"Global","Suc. Rivadavia",0,0,2000,0
cmlvg3814001dl204ezrq7t9j,Inactivo,"INT1771625514856","","coca de 500",Un,"bebidas",2000,"Global","Suc. Perito Moreno",22,0,20000,18000
cmlgvhlia0000l404s9rfgmgw,Activo,"INT1770744387104","7790040133587","aguila minitorta clasica x69g",Un,"kiosco",2000,"Global","Suc. Cepernic",0,0,2000,0
cmlgvhlia0000l404s9rfgmgw,Activo,"INT1770744387104","7790040133587","aguila minitorta clasica x69g",Un,"kiosco",2000,"Global","Suc. Rivadavia",0,0,2000,0
cmlgvhlia0000l404s9rfgmgw,Activo,"INT1770744387104","7790040133587","aguila minitorta clasica x69g",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,0,2000,0
cmlgveg5c0005l5043tfiefy2,Activo,"INT1770744240192","7790040133594","aguila minitorta brownie x71,5g",Un,"kiosco",2000,"Global","Suc. Cepernic",-5,0,2000,0
cmlgveg5c0005l5043tfiefy2,Activo,"INT1770744240192","7790040133594","aguila minitorta brownie x71,5g",Un,"kiosco",2000,"Global","Suc. Rivadavia",0,0,2000,0
cmlgveg5c0005l5043tfiefy2,Activo,"INT1770744240192","7790040133594","aguila minitorta brownie x71,5g",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,0,2000,0
cmlgw02510009l404ofw0k78f,Activo,"INT1770745248469","7891000368992","chocolate nestle classico blanco x80g",Un,"kiosco",6000,"Global","Suc. Cepernic",0,0,6000,0
cmlgw02510009l404ofw0k78f,Activo,"INT1770745248469","7891000368992","chocolate nestle classico blanco x80g",Un,"kiosco",6000,"Global","Suc. Rivadavia",6,0,6000,0
cmlgw02510009l404ofw0k78f,Activo,"INT1770745248469","7891000368992","chocolate nestle classico blanco x80g",Un,"kiosco",6000,"Global","Suc. Perito Moreno",0,0,6000,0
cmlgvsm8g0006ky046rs6or71,Activo,"INT1770744901264","7891000369371","chocolate nestle crunch negro x80g",Un,"kiosco",4000,"Global","Suc. Cepernic",0,0,4000,0
cmlgvsm8g0006ky046rs6or71,Activo,"INT1770744901264","7891000369371","chocolate nestle crunch negro x80g",Un,"kiosco",4000,"Global","Suc. Rivadavia",2,0,4000,0
cmlgvsm8g0006ky046rs6or71,Activo,"INT1770744901264","7891000369371","chocolate nestle crunch negro x80g",Un,"kiosco",4000,"Global","Suc. Perito Moreno",0,0,4000,0
cmlgw6mx8000cl4046a68nrr3,Activo,"INT1770745555339","7891000369098","chocolate nestle negro classico x80g",Un,"kiosco",6000,"Global","Suc. Cepernic",0,0,6000,0
cmlgw6mx8000cl4046a68nrr3,Activo,"INT1770745555339","7891000369098","chocolate nestle negro classico x80g",Un,"kiosco",6000,"Global","Suc. Rivadavia",3,0,6000,0
cmlgw6mx8000cl4046a68nrr3,Activo,"INT1770745555339","7891000369098","chocolate nestle negro classico x80g",Un,"kiosco",6000,"Global","Suc. Perito Moreno",0,0,6000,0
cmlgydvmh0003ji04b5312x30,Activo,"INT1770749252441","7790040143234","chocolinas original x250g",Un,"kiosco",4000,"Global","Suc. Cepernic",1,0,4000,0
cmlgydvmh0003ji04b5312x30,Activo,"INT1770749252441","7790040143234","chocolinas original x250g",Un,"kiosco",4000,"Global","Suc. Rivadavia",0,0,4000,0
cmlgydvmh0003ji04b5312x30,Activo,"INT1770749252441","7790040143234","chocolinas original x250g",Un,"kiosco",4000,"Global","Suc. Perito Moreno",0,0,4000,0
cmljvjzt80003l1046m1bswgo,Activo,"INT1770925897484","7798162670713","VINO PROFUGO ",Un,"bebidas",10000,"Global","Suc. Cepernic",0,0,10000,0
cmljvjzt80003l1046m1bswgo,Activo,"INT1770925897484","7798162670713","VINO PROFUGO ",Un,"bebidas",10000,"Global","Suc. Rivadavia",0,0,10000,0
cmljvjzt80003l1046m1bswgo,Activo,"INT1770925897484","7798162670713","VINO PROFUGO ",Un,"bebidas",10000,"Global","Suc. Perito Moreno",4,6,10000,0
cmlgxxebp0006l804xcs2n0li,Activo,"INT1770748483525","7798063140872","snack bolitas de harina de maiz tunki x80g",Un,"kiosco",1500,"Global","Suc. Cepernic",0,0,1500,0
cmlgxxebp0006l804xcs2n0li,Activo,"INT1770748483525","7798063140872","snack bolitas de harina de maiz tunki x80g",Un,"kiosco",1500,"Global","Suc. Rivadavia",1,0,1500,0
cmlgxxebp0006l804xcs2n0li,Activo,"INT1770748483525","7798063140872","snack bolitas de harina de maiz tunki x80g",Un,"kiosco",1500,"Global","Suc. Perito Moreno",0,0,1500,0
cmlgv7s7h0000l504tg2ctz1u,Activo,"INT1770743929228","77980267","alfajor guaymallen blanco x70gr",Un,"kiosco",2000,"Global","Suc. Cepernic",10,6,2000,0
cmlgv7s7h0000l504tg2ctz1u,Activo,"INT1770743929228","77980267","alfajor guaymallen blanco x70gr",Un,"kiosco",2000,"Global","Suc. Rivadavia",8,6,2000,0
cmlgv7s7h0000l504tg2ctz1u,Activo,"INT1770743929228","77980267","alfajor guaymallen blanco x70gr",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,6,2000,0
cmlvg6syj0000jl04hui7prhp,Activo,"INT1771625681947","INT2566697389","manaus de 600 chica ",Un,"bebidas",1500,"Global","Suc. Cepernic",0,0,1500,0
cmlvg6syj0000jl04hui7prhp,Activo,"INT1771625681947","INT2566697389","manaus de 600 chica ",Un,"bebidas",1500,"Global","Suc. Rivadavia",0,0,1500,0
cmlvg6syj0000jl04hui7prhp,Activo,"INT1771625681947","INT2566697389","manaus de 600 chica ",Un,"bebidas",1500,"Global","Suc. Perito Moreno",40,0,15000,13500
cmlvhgu93000pl504xyn23geq,Activo,"INT1771627829799","","latas de 1890",Un,"bebidas",3000,"Global","Suc. Cepernic",0,0,3000,0
cmlvhgu93000pl504xyn23geq,Activo,"INT1771627829799","","latas de 1890",Un,"bebidas",3000,"Global","Suc. Rivadavia",0,0,3000,0
cmlvhgu93000pl504xyn23geq,Activo,"INT1771627829799","","latas de 1890",Un,"bebidas",3000,"Global","Suc. Perito Moreno",11,0,3000,0
cmlidczde0009js04hb12vkxf,Activo,"INT1770834871058","7798125810347","cintas crocantes sabor queso x125g",Un,"kiosco",2000,"Global","Suc. Cepernic",0,2,2000,0
cmlidczde0009js04hb12vkxf,Activo,"INT1770834871058","7798125810347","cintas crocantes sabor queso x125g",Un,"kiosco",2000,"Global","Suc. Rivadavia",2,2,2000,0
cmlidczde0009js04hb12vkxf,Activo,"INT1770834871058","7798125810347","cintas crocantes sabor queso x125g",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,2,2000,0
cmlvjojmc0000ky04nc6c0vt7,Activo,"INT1771631548499","","aperintivo manzon",Un,"bebidas",5000,"Global","Suc. Cepernic",0,0,5000,0
cmlvjojmc0000ky04nc6c0vt7,Activo,"INT1771631548499","","aperintivo manzon",Un,"bebidas",5000,"Global","Suc. Rivadavia",0,0,5000,0
cmlvjojmc0000ky04nc6c0vt7,Activo,"INT1771631548499","","aperintivo manzon",Un,"bebidas",5000,"Global","Suc. Perito Moreno",2,0,5000,0
cmlieex58001djs04avg0nxiy,Activo,"INT1770836641099","7790314078996","vino flama rosado 1l",Un,"General",2500,"Global","Suc. Cepernic",2,0,2500,0
cmlieex58001djs04avg0nxiy,Activo,"INT1770836641099","7790314078996","vino flama rosado 1l",Un,"General",2500,"Global","Suc. Rivadavia",0,0,2500,0
cmlieex58001djs04avg0nxiy,Activo,"INT1770836641099","7790314078996","vino flama rosado 1l",Un,"General",2500,"Global","Suc. Perito Moreno",0,0,2500,0
cmlgyx0xj0006ky04jwkshqe0,Activo,"INT1770750145782","7790310987780","lays sabor panceta x77g",Un,"kiosco",5000,"Global","Suc. Cepernic",0,0,5000,0
cmlgyx0xj0006ky04jwkshqe0,Activo,"INT1770750145782","7790310987780","lays sabor panceta x77g",Un,"kiosco",5000,"Global","Suc. Rivadavia",4,0,5000,0
cmlgyx0xj0006ky04jwkshqe0,Activo,"INT1770750145782","7790310987780","lays sabor panceta x77g",Un,"kiosco",5000,"Global","Suc. Perito Moreno",0,0,5000,0
cmlgyw3dj000ul804k0g9ldxv,Activo,"INT1770750102294","7790310986813","lays sabor provoleta x77g",Un,"kiosco",5000,"Global","Suc. Cepernic",0,0,5000,0
cmlgyw3dj000ul804k0g9ldxv,Activo,"INT1770750102294","7790310986813","lays sabor provoleta x77g",Un,"kiosco",5000,"Global","Suc. Rivadavia",4,0,5000,0
cmlgyw3dj000ul804k0g9ldxv,Activo,"INT1770750102294","7790310986813","lays sabor provoleta x77g",Un,"kiosco",5000,"Global","Suc. Perito Moreno",0,0,5000,0
cmlgz0pkg000cji04obuz7jr4,Activo,"INT1770750317679","7790310985557","lays sabor queso crema y cebolla x77g",Un,"kiosco",5000,"Global","Suc. Cepernic",0,0,5000,0
cmlgz0pkg000cji04obuz7jr4,Activo,"INT1770750317679","7790310985557","lays sabor queso crema y cebolla x77g",Un,"kiosco",5000,"Global","Suc. Rivadavia",2,0,5000,0
cmlgz0pkg000cji04obuz7jr4,Activo,"INT1770750317679","7790310985557","lays sabor queso crema y cebolla x77g",Un,"kiosco",5000,"Global","Suc. Perito Moreno",0,0,5000,0
cmlh3gccz0006i604etuv8acs,Activo,"INT1770757765523","INT5776308861","lemon champ vaso de 1L",Un,"Tragos",12000,"Global","Suc. Cepernic",0,0,12000,0
cmlh3gccz0006i604etuv8acs,Activo,"INT1770757765523","INT5776308861","lemon champ vaso de 1L",Un,"Tragos",12000,"Global","Suc. Rivadavia",354,0,12000,0
cmlh3gccz0006i604etuv8acs,Activo,"INT1770757765523","INT5776308861","lemon champ vaso de 1L",Un,"Tragos",12000,"Global","Suc. Perito Moreno",0,0,12000,0
cmlijiice0006ky046206fr1o,Activo,"INT1770845206621","6975693752342","stikers de capybara ",Un,"kiosco",1000,"Global","Suc. Cepernic",0,2,1000,0
cmlijiice0006ky046206fr1o,Activo,"INT1770845206621","6975693752342","stikers de capybara ",Un,"kiosco",1000,"Global","Suc. Rivadavia",6,2,1000,0
cmlijiice0006ky046206fr1o,Activo,"INT1770845206621","6975693752342","stikers de capybara ",Un,"kiosco",1000,"Global","Suc. Perito Moreno",0,2,1000,0
cmlieevpk001ajs04f84myqmj,Activo,"INT1770836639240","7790975198712","chandon x750ml ",Un,"bebidas",30000,"Global","Suc. Cepernic",0,6,30000,0
cmlieevpk001ajs04f84myqmj,Activo,"INT1770836639240","7790975198712","chandon x750ml ",Un,"bebidas",30000,"Global","Suc. Rivadavia",1,6,30000,0
cmlieevpk001ajs04f84myqmj,Activo,"INT1770836639240","7790975198712","chandon x750ml ",Un,"bebidas",30000,"Global","Suc. Perito Moreno",0,6,30000,0
cmlgxqzp50006l804cosd9jxd,Activo,"INT1770748184633","7790040143548","mellizas sabor limon x110g",Un,"kiosco",2000,"Global","Suc. Cepernic",4,0,2000,0
cmlgxqzp50006l804cosd9jxd,Activo,"INT1770748184633","7790040143548","mellizas sabor limon x110g",Un,"kiosco",2000,"Global","Suc. Rivadavia",1,0,2000,0
cmlgxqzp50006l804cosd9jxd,Activo,"INT1770748184633","7790040143548","mellizas sabor limon x110g",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,0,2000,0
cmljup4yx0000ky04tisw55of,Activo,"INT1770924457832","7798085998390","PEPEL HIG. OKEY X4",Un,"kiosco",3000,"Global","Suc. Cepernic",3,0,3000,0
cmljup4yx0000ky04tisw55of,Activo,"INT1770924457832","7798085998390","PEPEL HIG. OKEY X4",Un,"kiosco",3000,"Global","Suc. Rivadavia",0,0,3000,0
cmljup4yx0000ky04tisw55of,Activo,"INT1770924457832","7798085998390","PEPEL HIG. OKEY X4",Un,"kiosco",3000,"Global","Suc. Perito Moreno",0,0,3000,0
cmlgy0ll3000plb049qyyqrfw,Activo,"INT1770748632902","7790040143364","diversion surtido x400g",Un,"kiosco",4500,"Global","Suc. Cepernic",0,0,4500,0
cmlgy0ll3000plb049qyyqrfw,Activo,"INT1770748632902","7790040143364","diversion surtido x400g",Un,"kiosco",4500,"Global","Suc. Rivadavia",1,0,4500,0
cmlgy0ll3000plb049qyyqrfw,Activo,"INT1770748632902","7790040143364","diversion surtido x400g",Un,"kiosco",4500,"Global","Suc. Perito Moreno",0,0,4500,0
cmljvkkjc0000jo04l5eeb6ht,Activo,"INT1770925924343","7798162671673","VINO OVEJA BLACK",Un,"bebidas",10000,"Global","Suc. Cepernic",8,1,10000,0
cmljvkkjc0000jo04l5eeb6ht,Activo,"INT1770925924343","7798162671673","VINO OVEJA BLACK",Un,"bebidas",10000,"Global","Suc. Rivadavia",0,1,10000,0
cmljvkkjc0000jo04l5eeb6ht,Activo,"INT1770925924343","7798162671673","VINO OVEJA BLACK",Un,"bebidas",10000,"Global","Suc. Perito Moreno",0,1,10000,0
cmlgzqood0003ju04pf7tiu8m,Activo,"INT1770751529580","7798094222547","nevares oblea sabor chcolate x80g",Un,"kiosco",2000,"Global","Suc. Cepernic",0,0,2000,0
cmlgzqood0003ju04pf7tiu8m,Activo,"INT1770751529580","7798094222547","nevares oblea sabor chcolate x80g",Un,"kiosco",2000,"Global","Suc. Rivadavia",1,0,2000,0
cmlgzqood0003ju04pf7tiu8m,Activo,"INT1770751529580","7798094222547","nevares oblea sabor chcolate x80g",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,0,2000,0
cmlgxivyt0000l8045oz2ovd3,Activo,"INT1770747806548","7798094222967","nevares oblea sabor vainilla x80g",Un,"kiosco",-2000,"Global","Suc. Cepernic",0,0,-2000,0
cmlgxivyt0000l8045oz2ovd3,Activo,"INT1770747806548","7798094222967","nevares oblea sabor vainilla x80g",Un,"kiosco",-2000,"Global","Suc. Rivadavia",1,0,-2000,0
cmlgxivyt0000l8045oz2ovd3,Activo,"INT1770747806548","7798094222967","nevares oblea sabor vainilla x80g",Un,"kiosco",-2000,"Global","Suc. Perito Moreno",0,0,-2000,0
cmlih4kla0000l7041fpimu6j,Activo,"INT1770841197117","7798113301918","pindapoy durazno 1l",Un,"bebidas",4000,"Global","Suc. Cepernic",11,6,3000,-1000
cmlih4kla0000l7041fpimu6j,Activo,"INT1770841197117","7798113301918","pindapoy durazno 1l",Un,"bebidas",4000,"Global","Suc. Rivadavia",0,6,4000,0
cmlih4kla0000l7041fpimu6j,Activo,"INT1770841197117","7798113301918","pindapoy durazno 1l",Un,"bebidas",4000,"Global","Suc. Perito Moreno",0,6,4000,0
cmlfpadqw000hl504x1dafv4p,Activo,"INT1770673506584","7798113302489","manaos naranja x354cm3",Un,"bebidas",1500,"Global","Suc. Cepernic",8,6,1500,0
cmlfpadqw000hl504x1dafv4p,Activo,"INT1770673506584","7798113302489","manaos naranja x354cm3",Un,"bebidas",1500,"Global","Suc. Rivadavia",17,6,2000,500
cmlfpadqw000hl504x1dafv4p,Activo,"INT1770673506584","7798113302489","manaos naranja x354cm3",Un,"bebidas",1500,"Global","Suc. Perito Moreno",0,6,1500,0
cmlfn7c6k0000l104wvwijnmv,Activo,"INT1770670005356","7798113300010","manaos cola x 2,25L",Un,"bebidas",3000,"Global","Suc. Cepernic",0,1,3000,0
cmlfn7c6k0000l104wvwijnmv,Activo,"INT1770670005356","7798113300010","manaos cola x 2,25L",Un,"bebidas",3000,"Global","Suc. Rivadavia",1,1,3000,0
